user_id,last_buy_date,F,R,R_Score,F_Score,用户标签
847899,2017-12-01,5,2,3,3,价值用户
847903,2017-12-01,3,2,3,3,价值用户
847959,2017-11-29,2,4,2,2,挽留用户
847966,2017-12-01,7,2,3,4,价值用户
847994,2017-11-30,2,3,2,2,挽留用户
84801,2017-12-03,7,0,5,4,价值用户
848088,2017-12-02,2,1,3,2,发展用户
848131,2017-12-03,4,0,5,3,价值用户
848197,2017-12-03,4,0,5,3,价值用户
848221,2017-11-25,1,8,1,1,挽留用户
848242,2017-11-30,1,3,2,1,挽留用户
848275,2017-11-30,1,3,2,1,挽留用户
848318,2017-12-02,4,1,3,3,价值用户
848344,2017-12-02,6,1,3,4,价值用户
848361,2017-12-02,3,1,3,3,价值用户
848400,2017-11-27,1,6,1,1,挽留用户
84841,2017-11-29,3,4,2,3,保持用户
848434,2017-12-02,1,1,3,1,发展用户
848482,2017-11-27,1,6,1,1,挽留用户
848490,2017-11-27,1,6,1,1,挽留用户
848520,2017-11-29,3,4,2,3,保持用户
848532,2017-12-02,5,1,3,3,价值用户
848533,2017-12-03,2,0,5,2,发展用户
848550,2017-12-03,1,0,5,1,发展用户
848616,2017-11-28,2,5,1,2,挽留用户
848645,2017-12-01,1,2,3,1,发展用户
848668,2017-12-03,1,0,5,1,发展用户
848703,2017-11-26,1,7,1,1,挽留用户
84871,2017-12-02,2,1,3,2,发展用户
848796,2017-11-29,4,4,2,3,保持用户
848806,2017-11-30,1,3,2,1,挽留用户
848821,2017-11-30,1,3,2,1,挽留用户
848852,2017-11-26,1,7,1,1,挽留用户
848859,2017-11-30,1,3,2,1,挽留用户
848927,2017-11-26,2,7,1,2,挽留用户
848952,2017-12-03,5,0,5,3,价值用户
848955,2017-11-26,3,7,1,3,保持用户
848985,2017-12-02,2,1,3,2,发展用户
849025,2017-12-02,2,1,3,2,发展用户
849041,2017-12-02,1,1,3,1,发展用户
849086,2017-12-03,3,0,4,3,价值用户
849115,2017-12-03,4,0,4,3,价值用户
849152,2017-11-30,6,3,2,4,保持用户
849154,2017-12-02,3,1,3,3,价值用户
849200,2017-12-01,5,2,3,3,价值用户
849282,2017-12-03,4,0,4,3,价值用户
84932,2017-12-03,1,0,4,1,发展用户
849354,2017-11-26,1,7,1,1,挽留用户
849388,2017-12-02,6,1,3,4,价值用户
849404,2017-12-01,8,2,3,4,价值用户
849510,2017-11-25,1,8,1,1,挽留用户
849511,2017-11-26,1,7,1,1,挽留用户
849536,2017-11-25,1,8,1,1,挽留用户
849539,2017-12-01,1,2,3,1,发展用户
84954,2017-12-03,2,0,4,2,发展用户
849540,2017-12-03,2,0,4,2,发展用户
849609,2017-12-03,10,0,4,4,价值用户
849625,2017-12-02,2,1,3,2,发展用户
849673,2017-12-02,3,1,3,3,价值用户
849724,2017-12-03,3,0,4,3,价值用户
849739,2017-12-01,1,2,3,1,发展用户
849757,2017-12-01,3,2,3,3,价值用户
849762,2017-12-02,4,1,3,3,价值用户
849786,2017-12-02,3,1,3,3,价值用户
8498,2017-12-01,1,2,3,1,发展用户
849805,2017-11-30,1,3,2,1,挽留用户
849838,2017-11-26,1,7,1,1,挽留用户
849853,2017-11-25,1,8,1,1,挽留用户
849870,2017-12-03,4,0,4,3,价值用户
849972,2017-11-27,2,6,1,2,挽留用户
84999,2017-12-01,10,2,3,4,价值用户
849991,2017-12-01,3,2,3,3,价值用户
849997,2017-12-01,1,2,3,1,发展用户
850038,2017-12-01,2,2,3,2,发展用户
850126,2017-11-25,3,8,1,3,保持用户
850183,2017-12-02,1,1,3,1,发展用户
850201,2017-12-02,5,1,3,3,价值用户
850251,2017-11-26,4,7,1,3,保持用户
850303,2017-11-25,1,8,1,1,挽留用户
850465,2017-11-29,1,4,2,1,挽留用户
850490,2017-12-03,1,0,4,1,发展用户
850496,2017-12-03,2,0,4,2,发展用户
850516,2017-12-02,3,1,3,3,价值用户
850572,2017-11-26,4,7,1,3,保持用户
850659,2017-12-03,2,0,4,2,发展用户
850673,2017-12-03,2,0,4,2,发展用户
850689,2017-12-02,5,1,3,3,价值用户
850691,2017-11-28,1,5,1,1,挽留用户
850704,2017-12-02,5,1,3,3,价值用户
850717,2017-11-26,1,7,1,1,挽留用户
850832,2017-11-30,4,3,2,3,保持用户
850835,2017-12-01,1,2,3,1,发展用户
850888,2017-12-02,4,1,3,3,价值用户
850916,2017-12-02,1,1,3,1,发展用户
850918,2017-12-03,10,0,4,4,价值用户
850930,2017-12-02,5,1,3,3,价值用户
850970,2017-12-02,3,1,3,3,价值用户
851008,2017-12-03,6,0,4,4,价值用户
851012,2017-11-27,3,6,1,3,保持用户
851014,2017-12-03,4,0,4,3,价值用户
851040,2017-12-03,2,0,4,2,发展用户
851043,2017-12-01,1,2,3,1,发展用户
851082,2017-11-28,2,5,1,2,挽留用户
851099,2017-12-01,2,2,3,2,发展用户
851107,2017-12-03,5,0,4,3,价值用户
85120,2017-12-03,3,0,4,3,价值用户
851216,2017-12-02,2,1,3,2,发展用户
851227,2017-11-30,1,3,2,1,挽留用户
851279,2017-12-03,2,0,4,2,发展用户
85132,2017-11-30,1,3,2,1,挽留用户
851321,2017-11-28,5,5,1,3,保持用户
851366,2017-11-27,2,6,1,2,挽留用户
851367,2017-12-02,2,1,3,2,发展用户
85140,2017-11-28,1,5,1,1,挽留用户
851417,2017-11-27,4,6,1,3,保持用户
851436,2017-11-29,1,4,2,1,挽留用户
851437,2017-12-03,3,0,4,3,价值用户
85149,2017-12-03,4,0,4,3,价值用户
851572,2017-11-25,2,8,1,2,挽留用户
851573,2017-12-03,10,0,4,4,价值用户
851589,2017-11-27,2,6,1,2,挽留用户
851596,2017-11-25,1,8,1,1,挽留用户
851609,2017-11-29,3,4,2,3,保持用户
851634,2017-12-03,6,0,4,4,价值用户
851640,2017-11-26,1,7,1,1,挽留用户
851683,2017-12-01,3,2,3,3,价值用户
851718,2017-12-03,5,0,4,3,价值用户
851742,2017-12-03,1,0,4,1,发展用户
851775,2017-12-03,4,0,4,3,价值用户
851830,2017-12-03,1,0,4,1,发展用户
851841,2017-12-03,9,0,4,4,价值用户
852052,2017-12-02,3,1,3,3,价值用户
852067,2017-12-02,2,1,3,2,发展用户
852071,2017-12-03,3,0,4,3,价值用户
852106,2017-11-26,1,7,1,1,挽留用户
85211,2017-12-03,2,0,4,2,发展用户
852134,2017-12-02,5,1,3,3,价值用户
852150,2017-12-03,3,0,4,3,价值用户
852153,2017-12-01,1,2,3,1,发展用户
852204,2017-11-27,2,6,1,2,挽留用户
852244,2017-11-27,1,6,1,1,挽留用户
85226,2017-11-29,4,4,2,3,保持用户
852273,2017-12-02,3,1,3,3,价值用户
852321,2017-12-03,2,0,4,2,发展用户
852323,2017-12-03,4,0,4,3,价值用户
852336,2017-12-02,4,1,3,3,价值用户
852339,2017-12-03,2,0,4,2,发展用户
852365,2017-11-28,3,5,1,3,保持用户
852397,2017-12-02,1,1,3,1,发展用户
852417,2017-12-01,4,2,3,3,价值用户
852448,2017-11-29,1,4,2,1,挽留用户
852472,2017-11-29,2,4,2,2,挽留用户
852516,2017-12-02,2,1,3,2,发展用户
852538,2017-11-30,6,3,2,4,保持用户
852583,2017-11-30,2,3,2,2,挽留用户
852656,2017-12-03,2,0,4,2,发展用户
852710,2017-11-25,1,8,1,1,挽留用户
852715,2017-12-02,2,1,3,2,发展用户
852721,2017-12-03,2,0,4,2,发展用户
852736,2017-11-26,1,7,1,1,挽留用户
852746,2017-12-02,3,1,3,3,价值用户
852803,2017-12-03,1,0,4,1,发展用户
852807,2017-11-25,2,8,1,2,挽留用户
852809,2017-12-01,1,2,3,1,发展用户
852827,2017-11-30,3,3,2,3,保持用户
852838,2017-11-27,1,6,1,1,挽留用户
85288,2017-11-28,2,5,1,2,挽留用户
852887,2017-12-01,4,2,3,3,价值用户
852912,2017-12-03,4,0,4,3,价值用户
852989,2017-12-01,3,2,3,3,价值用户
853009,2017-11-30,3,3,2,3,保持用户
853015,2017-12-03,1,0,4,1,发展用户
853056,2017-11-29,7,4,2,4,保持用户
85306,2017-12-03,6,0,4,4,价值用户
853080,2017-11-30,2,3,2,2,挽留用户
853093,2017-11-29,10,4,2,4,保持用户
853099,2017-12-02,2,1,3,2,发展用户
853132,2017-12-01,4,2,3,3,价值用户
853210,2017-11-28,2,5,1,2,挽留用户
853213,2017-12-03,3,0,4,3,价值用户
853232,2017-12-03,3,0,4,3,价值用户
853246,2017-11-26,1,7,1,1,挽留用户
853297,2017-12-02,6,1,3,4,价值用户
853298,2017-12-03,4,0,4,3,价值用户
853305,2017-12-01,5,2,3,3,价值用户
853314,2017-12-03,3,0,4,3,价值用户
853363,2017-12-02,2,1,3,2,发展用户
853481,2017-12-03,1,0,4,1,发展用户
8535,2017-11-29,2,4,2,2,挽留用户
853570,2017-12-02,1,1,3,1,发展用户
853579,2017-12-02,2,1,3,2,发展用户
853638,2017-11-29,14,4,2,5,保持用户
853682,2017-11-27,5,6,1,3,保持用户
853687,2017-12-02,7,1,3,4,价值用户
853756,2017-12-03,3,0,4,3,价值用户
853817,2017-11-28,1,5,1,1,挽留用户
853848,2017-12-02,2,1,3,2,发展用户
853871,2017-11-29,1,4,2,1,挽留用户
853924,2017-12-03,1,0,4,1,发展用户
853948,2017-12-03,1,0,4,1,发展用户
854016,2017-12-02,1,1,3,1,发展用户
854022,2017-12-03,2,0,4,2,发展用户
854023,2017-12-01,3,2,3,3,价值用户
854029,2017-11-25,1,8,1,1,挽留用户
854031,2017-11-28,4,5,1,3,保持用户
854034,2017-12-02,8,1,3,4,价值用户
854063,2017-11-26,1,7,1,1,挽留用户
854103,2017-11-27,2,6,1,2,挽留用户
854181,2017-12-02,1,1,3,1,发展用户
854200,2017-12-03,3,0,4,3,价值用户
854202,2017-12-01,3,2,3,3,价值用户
854222,2017-12-03,1,0,4,1,发展用户
854234,2017-11-27,1,6,1,1,挽留用户
854236,2017-11-30,2,3,2,2,挽留用户
85424,2017-11-26,1,7,1,1,挽留用户
854241,2017-11-30,2,3,2,2,挽留用户
854242,2017-11-25,2,8,1,2,挽留用户
854246,2017-12-02,2,1,3,2,发展用户
85426,2017-11-27,1,6,1,1,挽留用户
854268,2017-11-30,1,3,2,1,挽留用户
854326,2017-12-02,2,1,3,2,发展用户
854343,2017-12-02,3,1,3,3,价值用户
85437,2017-11-30,1,3,2,1,挽留用户
854382,2017-12-03,1,0,4,1,发展用户
854389,2017-12-01,3,2,3,3,价值用户
854398,2017-11-27,2,6,1,2,挽留用户
854403,2017-11-30,2,3,2,2,挽留用户
854418,2017-12-03,1,0,4,1,发展用户
854436,2017-12-02,2,1,3,2,发展用户
854440,2017-12-02,2,1,3,2,发展用户
85449,2017-12-02,2,1,3,2,发展用户
854535,2017-12-01,3,2,3,3,价值用户
85455,2017-12-01,2,2,3,2,发展用户
854550,2017-11-28,5,5,1,3,保持用户
854551,2017-12-03,1,0,4,1,发展用户
854557,2017-12-01,1,2,3,1,发展用户
854563,2017-11-25,1,8,1,1,挽留用户
854576,2017-12-01,1,2,3,1,发展用户
854592,2017-11-28,2,5,1,2,挽留用户
854613,2017-11-28,1,5,1,1,挽留用户
854645,2017-12-02,2,1,3,2,发展用户
854669,2017-12-03,3,0,4,3,价值用户
854736,2017-12-03,6,0,4,4,价值用户
854761,2017-11-26,1,7,1,1,挽留用户
854763,2017-12-02,2,1,3,2,发展用户
854788,2017-12-03,1,0,4,1,发展用户
854789,2017-11-30,6,3,2,4,保持用户
854816,2017-12-03,1,0,4,1,发展用户
85482,2017-12-02,3,1,3,3,价值用户
854837,2017-12-01,4,2,3,3,价值用户
854859,2017-12-01,3,2,3,3,价值用户
854924,2017-12-02,1,1,3,1,发展用户
854942,2017-11-30,1,3,2,1,挽留用户
854990,2017-11-26,2,7,1,2,挽留用户
855080,2017-11-27,3,6,1,3,保持用户
855112,2017-12-01,5,2,3,3,价值用户
855130,2017-11-28,3,5,1,3,保持用户
855223,2017-12-03,2,0,4,2,发展用户
85527,2017-11-28,2,5,1,2,挽留用户
855342,2017-12-03,2,0,4,2,发展用户
855356,2017-12-01,3,2,3,3,价值用户
855399,2017-12-02,3,1,3,3,价值用户
855438,2017-12-03,2,0,4,2,发展用户
855441,2017-12-03,3,0,4,3,价值用户
855458,2017-11-29,4,4,2,3,保持用户
855466,2017-11-30,1,3,2,1,挽留用户
855484,2017-12-02,4,1,3,3,价值用户
855539,2017-12-01,1,2,3,1,发展用户
855572,2017-12-03,6,0,4,4,价值用户
855611,2017-11-25,2,8,1,2,挽留用户
855617,2017-11-25,4,8,1,3,保持用户
855717,2017-11-27,2,6,1,2,挽留用户
855727,2017-11-27,11,6,1,5,保持用户
855732,2017-11-30,3,3,2,3,保持用户
855737,2017-12-03,5,0,4,3,价值用户
855758,2017-11-29,1,4,2,1,挽留用户
855795,2017-11-30,3,3,2,3,保持用户
855803,2017-12-02,2,1,3,2,发展用户
855823,2017-12-03,1,0,4,1,发展用户
855861,2017-11-27,1,6,1,1,挽留用户
855869,2017-11-27,4,6,1,3,保持用户
855913,2017-12-01,1,2,3,1,发展用户
855917,2017-11-30,1,3,2,1,挽留用户
855935,2017-12-02,2,1,3,2,发展用户
855940,2017-12-01,4,2,3,3,价值用户
855941,2017-11-29,2,4,2,2,挽留用户
855958,2017-12-01,4,2,3,3,价值用户
856031,2017-11-28,1,5,1,1,挽留用户
856064,2017-11-28,1,5,1,1,挽留用户
856103,2017-12-02,2,1,3,2,发展用户
856184,2017-12-03,2,0,4,2,发展用户
856186,2017-11-29,1,4,2,1,挽留用户
856196,2017-12-02,5,1,3,3,价值用户
856212,2017-11-30,1,3,2,1,挽留用户
856290,2017-12-03,3,0,4,3,价值用户
856294,2017-12-02,1,1,3,1,发展用户
856299,2017-11-30,5,3,2,3,保持用户
856315,2017-12-02,2,1,3,2,发展用户
856316,2017-11-29,6,4,2,4,保持用户
856393,2017-12-03,3,0,4,3,价值用户
856412,2017-12-03,2,0,4,2,发展用户
856431,2017-12-01,2,2,3,2,发展用户
856442,2017-11-25,1,8,1,1,挽留用户
856474,2017-12-02,3,1,3,3,价值用户
856484,2017-12-02,5,1,3,3,价值用户
856496,2017-11-30,3,3,2,3,保持用户
856499,2017-12-03,3,0,4,3,价值用户
856525,2017-12-02,2,1,3,2,发展用户
856587,2017-12-03,3,0,4,3,价值用户
856592,2017-12-02,2,1,3,2,发展用户
856666,2017-12-01,3,2,3,3,价值用户
856694,2017-12-02,1,1,3,1,发展用户
856705,2017-11-26,1,7,1,1,挽留用户
856775,2017-12-02,5,1,3,3,价值用户
856783,2017-11-29,6,4,2,4,保持用户
856802,2017-12-03,4,0,4,3,价值用户
85681,2017-11-27,1,6,1,1,挽留用户
85682,2017-12-03,2,0,4,2,发展用户
856832,2017-12-01,2,2,3,2,发展用户
856893,2017-12-03,6,0,4,4,价值用户
856901,2017-12-03,5,0,4,3,价值用户
857032,2017-12-03,9,0,4,4,价值用户
857194,2017-12-01,4,2,3,3,价值用户
857203,2017-11-28,10,5,1,4,保持用户
857226,2017-12-02,4,1,3,3,价值用户
857250,2017-11-29,1,4,2,1,挽留用户
85730,2017-12-03,5,0,4,3,价值用户
857325,2017-11-27,1,6,1,1,挽留用户
85738,2017-12-02,3,1,3,3,价值用户
857452,2017-11-25,3,8,1,3,保持用户
857465,2017-11-27,1,6,1,1,挽留用户
857467,2017-11-30,4,3,2,3,保持用户
857495,2017-12-02,2,1,3,2,发展用户
857514,2017-12-03,4,0,4,3,价值用户
857545,2017-12-02,12,1,3,5,价值用户
857570,2017-11-28,1,5,1,1,挽留用户
857577,2017-12-03,2,0,4,2,发展用户
857612,2017-12-02,4,1,3,3,价值用户
857624,2017-11-29,2,4,2,2,挽留用户
857641,2017-11-27,1,6,1,1,挽留用户
857651,2017-11-29,2,4,2,2,挽留用户
857671,2017-12-03,4,0,4,3,价值用户
857679,2017-11-29,3,4,2,3,保持用户
857697,2017-12-03,3,0,4,3,价值用户
857709,2017-12-02,2,1,3,2,发展用户
857826,2017-12-01,1,2,3,1,发展用户
85793,2017-12-03,4,0,4,3,价值用户
857952,2017-12-03,6,0,4,4,价值用户
85804,2017-12-02,5,1,3,3,价值用户
858074,2017-12-03,6,0,4,4,价值用户
858092,2017-12-03,1,0,4,1,发展用户
858095,2017-11-30,8,3,2,4,保持用户
858099,2017-11-28,1,5,1,1,挽留用户
858118,2017-11-27,2,6,1,2,挽留用户
858126,2017-12-01,1,2,3,1,发展用户
858140,2017-11-30,2,3,2,2,挽留用户
85818,2017-12-03,2,0,4,2,发展用户
858185,2017-12-02,15,1,3,5,价值用户
858198,2017-11-28,1,5,1,1,挽留用户
858208,2017-12-03,1,0,4,1,发展用户
858248,2017-12-02,5,1,3,3,价值用户
858311,2017-12-03,3,0,4,3,价值用户
858316,2017-12-02,4,1,3,3,价值用户
858337,2017-12-01,2,2,3,2,发展用户
858338,2017-11-29,2,4,2,2,挽留用户
858364,2017-12-02,1,1,3,1,发展用户
858437,2017-11-30,4,3,2,3,保持用户
858475,2017-11-25,4,8,1,3,保持用户
85848,2017-11-30,2,3,2,2,挽留用户
858529,2017-11-27,2,6,1,2,挽留用户
858536,2017-12-03,7,0,4,4,价值用户
858630,2017-11-30,1,3,2,1,挽留用户
858632,2017-12-03,4,0,4,3,价值用户
858668,2017-11-28,1,5,1,1,挽留用户
858725,2017-11-29,2,4,2,2,挽留用户
858787,2017-12-02,3,1,3,3,价值用户
858790,2017-12-01,9,2,3,4,价值用户
858850,2017-12-03,1,0,4,1,发展用户
858871,2017-12-02,3,1,3,3,价值用户
858882,2017-12-02,6,1,3,4,价值用户
85889,2017-11-30,4,3,2,3,保持用户
858897,2017-12-03,1,0,4,1,发展用户
858901,2017-12-02,1,1,3,1,发展用户
858902,2017-11-25,2,8,1,2,挽留用户
858928,2017-12-01,2,2,3,2,发展用户
858931,2017-11-28,1,5,1,1,挽留用户
858975,2017-11-30,1,3,2,1,挽留用户
859031,2017-11-28,1,5,1,1,挽留用户
859043,2017-12-01,4,2,3,3,价值用户
85905,2017-11-28,1,5,1,1,挽留用户
859066,2017-12-02,9,1,3,4,价值用户
859151,2017-11-30,2,3,2,2,挽留用户
859166,2017-12-03,1,0,4,1,发展用户
859170,2017-11-28,1,5,1,1,挽留用户
859185,2017-12-03,1,0,4,1,发展用户
859223,2017-12-02,1,1,3,1,发展用户
859229,2017-11-28,1,5,1,1,挽留用户
859232,2017-12-02,1,1,3,1,发展用户
859239,2017-11-28,1,5,1,1,挽留用户
85934,2017-12-01,4,2,3,3,价值用户
859373,2017-11-28,2,5,1,2,挽留用户
859381,2017-12-01,2,2,3,2,发展用户
859398,2017-12-03,8,0,4,4,价值用户
859449,2017-12-02,2,1,3,2,发展用户
85946,2017-12-02,4,1,3,3,价值用户
859483,2017-12-02,2,1,3,2,发展用户
85950,2017-12-03,10,0,4,4,价值用户
859618,2017-11-26,4,7,1,3,保持用户
859620,2017-11-28,2,5,1,2,挽留用户
859624,2017-12-01,7,2,3,4,价值用户
859637,2017-12-01,4,2,3,3,价值用户
859655,2017-12-02,2,1,3,2,发展用户
859691,2017-12-03,4,0,4,3,价值用户
859705,2017-11-27,2,6,1,2,挽留用户
859731,2017-12-03,2,0,4,2,发展用户
859746,2017-12-03,24,0,4,5,价值用户
859756,2017-11-28,1,5,1,1,挽留用户
859773,2017-11-29,3,4,2,3,保持用户
859778,2017-12-03,5,0,4,3,价值用户
859835,2017-12-02,6,1,3,4,价值用户
859919,2017-12-03,1,0,4,1,发展用户
859933,2017-12-03,3,0,4,3,价值用户
859935,2017-12-02,1,1,3,1,发展用户
859952,2017-11-29,2,4,2,2,挽留用户
859960,2017-12-02,9,1,3,4,价值用户
859984,2017-12-02,2,1,3,2,发展用户
859994,2017-12-01,1,2,3,1,发展用户
860036,2017-11-29,1,4,2,1,挽留用户
860039,2017-11-30,6,3,2,4,保持用户
86005,2017-12-03,5,0,4,3,价值用户
860061,2017-11-26,1,7,1,1,挽留用户
860094,2017-12-03,1,0,4,1,发展用户
860115,2017-11-28,1,5,1,1,挽留用户
860118,2017-12-02,5,1,3,3,价值用户
860126,2017-12-03,2,0,4,2,发展用户
860146,2017-11-30,1,3,2,1,挽留用户
860156,2017-11-27,6,6,1,4,保持用户
860162,2017-12-01,2,2,3,2,发展用户
860167,2017-11-29,12,4,2,5,保持用户
860212,2017-11-30,6,3,2,4,保持用户
860244,2017-12-02,1,1,3,1,发展用户
860275,2017-12-02,4,1,3,3,价值用户
860314,2017-11-27,1,6,1,1,挽留用户
860326,2017-11-29,2,4,2,2,挽留用户
860329,2017-12-01,1,2,3,1,发展用户
860347,2017-12-02,5,1,3,3,价值用户
860437,2017-12-03,2,0,4,2,发展用户
860451,2017-12-03,8,0,4,4,价值用户
860529,2017-11-27,1,6,1,1,挽留用户
860560,2017-11-30,1,3,2,1,挽留用户
860610,2017-12-02,5,1,3,3,价值用户
860657,2017-12-01,15,2,3,5,价值用户
860661,2017-12-01,2,2,3,2,发展用户
860671,2017-11-27,2,6,1,2,挽留用户
860677,2017-11-30,2,3,2,2,挽留用户
86068,2017-12-02,1,1,3,1,发展用户
860686,2017-11-30,2,3,2,2,挽留用户
860715,2017-12-02,4,1,3,3,价值用户
860757,2017-11-29,5,4,2,3,保持用户
86076,2017-11-28,1,5,1,1,挽留用户
860767,2017-11-25,1,8,1,1,挽留用户
860774,2017-12-02,3,1,3,3,价值用户
860845,2017-11-30,1,3,2,1,挽留用户
860864,2017-12-02,4,1,3,3,价值用户
860875,2017-11-29,3,4,2,3,保持用户
860896,2017-12-02,3,1,3,3,价值用户
860905,2017-11-26,1,7,1,1,挽留用户
860921,2017-12-01,2,2,3,2,发展用户
860924,2017-12-03,5,0,4,3,价值用户
860933,2017-11-27,2,6,1,2,挽留用户
860934,2017-11-28,3,5,1,3,保持用户
86095,2017-12-02,1,1,3,1,发展用户
860950,2017-11-29,5,4,2,3,保持用户
860957,2017-12-02,2,1,3,2,发展用户
860989,2017-12-03,3,0,4,3,价值用户
860994,2017-12-03,4,0,4,3,价值用户
861027,2017-12-03,3,0,4,3,价值用户
861125,2017-11-29,1,4,2,1,挽留用户
861129,2017-12-03,1,0,4,1,发展用户
861135,2017-11-30,1,3,2,1,挽留用户
86114,2017-11-30,4,3,2,3,保持用户
861178,2017-11-30,1,3,2,1,挽留用户
861200,2017-12-03,3,0,4,3,价值用户
861208,2017-11-28,3,5,1,3,保持用户
861227,2017-11-27,1,6,1,1,挽留用户
86127,2017-12-02,6,1,3,4,价值用户
861316,2017-11-25,1,8,1,1,挽留用户
861325,2017-12-02,1,1,3,1,发展用户
861359,2017-12-02,8,1,3,4,价值用户
861360,2017-11-29,2,4,2,2,挽留用户
861390,2017-12-03,8,0,4,4,价值用户
861413,2017-11-30,4,3,2,3,保持用户
861438,2017-12-02,2,1,3,2,发展用户
861457,2017-11-25,1,8,1,1,挽留用户
861496,2017-12-02,5,1,3,3,价值用户
861510,2017-12-02,6,1,3,4,价值用户
861512,2017-12-01,1,2,3,1,发展用户
861558,2017-11-29,1,4,2,1,挽留用户
861563,2017-11-25,2,8,1,2,挽留用户
861574,2017-11-29,1,4,2,1,挽留用户
861575,2017-12-03,1,0,4,1,发展用户
861644,2017-11-26,1,7,1,1,挽留用户
861651,2017-12-03,2,0,4,2,发展用户
861656,2017-12-02,1,1,3,1,发展用户
861690,2017-11-29,1,4,2,1,挽留用户
861719,2017-12-03,1,0,4,1,发展用户
861753,2017-11-30,2,3,2,2,挽留用户
861768,2017-11-30,4,3,2,3,保持用户
861862,2017-12-03,6,0,4,4,价值用户
861872,2017-12-02,4,1,3,3,价值用户
861882,2017-11-30,1,3,2,1,挽留用户
8619,2017-12-01,5,2,3,3,价值用户
861933,2017-12-02,2,1,3,2,发展用户
861948,2017-12-02,1,1,3,1,发展用户
86197,2017-12-03,1,0,4,1,发展用户
862033,2017-11-29,1,4,2,1,挽留用户
86204,2017-11-25,1,8,1,1,挽留用户
862100,2017-12-01,1,2,3,1,发展用户
862111,2017-11-30,3,3,2,3,保持用户
862126,2017-12-03,12,0,4,5,价值用户
862132,2017-12-01,1,2,3,1,发展用户
862177,2017-12-02,1,1,3,1,发展用户
862180,2017-12-03,8,0,4,4,价值用户
862198,2017-11-27,4,6,1,3,保持用户
862206,2017-12-01,1,2,3,1,发展用户
862211,2017-12-03,5,0,4,3,价值用户
862224,2017-11-27,1,6,1,1,挽留用户
862244,2017-12-03,4,0,4,3,价值用户
862335,2017-11-28,1,5,1,1,挽留用户
862423,2017-12-02,1,1,3,1,发展用户
862425,2017-11-30,4,3,2,3,保持用户
862433,2017-11-30,6,3,2,4,保持用户
862543,2017-12-03,2,0,4,2,发展用户
862548,2017-11-27,3,6,1,3,保持用户
862585,2017-12-03,3,0,4,3,价值用户
86259,2017-12-02,1,1,3,1,发展用户
862598,2017-12-02,3,1,3,3,价值用户
862599,2017-12-03,5,0,4,3,价值用户
862613,2017-12-03,3,0,4,3,价值用户
862663,2017-12-03,6,0,4,4,价值用户
862692,2017-11-29,3,4,2,3,保持用户
862716,2017-12-02,2,1,3,2,发展用户
862743,2017-12-03,7,0,4,4,价值用户
862835,2017-11-30,2,3,2,2,挽留用户
862848,2017-12-03,2,0,4,2,发展用户
862896,2017-11-30,1,3,2,1,挽留用户
862909,2017-11-25,1,8,1,1,挽留用户
862917,2017-11-30,2,3,2,2,挽留用户
862962,2017-12-03,6,0,4,4,价值用户
862963,2017-12-02,1,1,3,1,发展用户
862988,2017-11-28,2,5,1,2,挽留用户
862989,2017-12-03,2,0,4,2,发展用户
863000,2017-12-01,7,2,3,4,价值用户
863015,2017-11-29,1,4,2,1,挽留用户
863063,2017-12-03,1,0,4,1,发展用户
863075,2017-12-01,5,2,3,3,价值用户
863089,2017-12-03,2,0,4,2,发展用户
863155,2017-11-26,1,7,1,1,挽留用户
863237,2017-12-03,2,0,4,2,发展用户
863248,2017-11-28,1,5,1,1,挽留用户
863270,2017-11-26,1,7,1,1,挽留用户
863295,2017-12-01,3,2,3,3,价值用户
863302,2017-11-29,1,4,2,1,挽留用户
863319,2017-11-28,2,5,1,2,挽留用户
863322,2017-12-02,1,1,3,1,发展用户
863357,2017-11-28,1,5,1,1,挽留用户
863386,2017-12-03,1,0,4,1,发展用户
863405,2017-12-02,3,1,3,3,价值用户
863407,2017-11-26,1,7,1,1,挽留用户
863418,2017-11-25,1,8,1,1,挽留用户
863494,2017-12-03,1,0,4,1,发展用户
86350,2017-11-29,2,4,2,2,挽留用户
863519,2017-11-29,2,4,2,2,挽留用户
863570,2017-11-27,1,6,1,1,挽留用户
863592,2017-11-27,4,6,1,3,保持用户
863674,2017-12-02,1,1,3,1,发展用户
863692,2017-12-02,6,1,3,4,价值用户
863749,2017-11-26,2,7,1,2,挽留用户
863759,2017-12-02,2,1,3,2,发展用户
863769,2017-11-30,3,3,2,3,保持用户
863779,2017-12-03,5,0,4,3,价值用户
863795,2017-12-02,4,1,3,3,价值用户
863807,2017-12-02,3,1,3,3,价值用户
863839,2017-12-03,7,0,4,4,价值用户
863849,2017-12-03,2,0,4,2,发展用户
863865,2017-11-29,4,4,2,3,保持用户
863867,2017-12-01,10,2,3,4,价值用户
863916,2017-12-03,6,0,4,4,价值用户
863927,2017-11-29,1,4,2,1,挽留用户
863931,2017-11-27,1,6,1,1,挽留用户
863949,2017-12-03,2,0,4,2,发展用户
864010,2017-12-03,4,0,4,3,价值用户
864036,2017-12-03,5,0,4,3,价值用户
864044,2017-11-30,1,3,2,1,挽留用户
864061,2017-11-27,1,6,1,1,挽留用户
864079,2017-12-02,2,1,3,2,发展用户
86408,2017-11-30,1,3,2,1,挽留用户
864091,2017-12-03,1,0,4,1,发展用户
864162,2017-12-03,2,0,4,2,发展用户
